ORDER ID,TN1 (NSS TN),TN2
2169120-1376,,YT2306621272110914
2170637-1376,,YT2306621272112563
2169105-1376,,YT2306621272111891
2169586-1376,,WNBAA0229035305YQ
2171616-1376,,WNBAA0229035153YQ
2171592-1376,,YT2306621272111898
2169259-1376,,WNBAA0229035309YQ
2168634-1376,,YT2306621266031949
2171029-1376,,7.32132E+15
2169987-1376,,WNBAA0229035264YQ
2171979-1376,,YT2306621272111902
2169559-1376,,WNBAA0229034958YQ
2171853-1376,,YT2306621272110943
2169821-1376,,WNBAA0229035127YQ
2170621-1376,,YT2306621272112574
2170531-1376,,WNBAA0229035130YQ
2169856-1376,,YT2306621272111832
2172143-1376,,WNBAA0229035071YQ
2172174-1376,,YT2306621272111843
2170111-1376,,WNBAA0229035136YQ
2171185-1376,,YT2306621272111991
2171255-1376,,WNBAA0229035270YQ
2172151-1376,,YT2306621272111077
2170117-1376,,YT2306621272111906
2172138-1376,,WNBAA0229035138YQ
2097159-1376,,YT2306621272112579
2171340-1376,,YT2306621272112590
2170858-1376,,YT2306621272112601
2169564-1376,,WNBAA0229034783YQ
2168733-1376,,WNBAA0229034734YQ
2169315-1376,,YT2306621272111896
2172226-1376,,YT2306621272112621
2172067-1376,,WNBAA0229034758YQ
2171027-1376,,YT2306621272111911
2171941-1376,,WNBAA0229035177YQ
2171792-1376,,YT2306621272111924
2170044-1376,,YT2306621272112627
2169981-1376,,YT2306621272112635
2168836-1376,,WNBAA0229035205YQ
2171659-1376,,YT2306621272111912
2170876-1376,,YT2306621272111177
2169180-1376,,WNBAA0229034759YQ
2169751-1376,,WNBAA0229035280YQ
2171263-1376,,WNBAA0229035567YQ
2169059-1376,,YT2306621272146576
1963439-1376,,YT2306621272112655
2172007-1376,,YT2306621272112046
2171121-1376,,WNBAA0229035308YQ
2171978-1376,,YT2306621272111952
2169384-1376,,WNBAA0229034762YQ
2170434-1376,,YT2306621272111921
2170798-1376,,YT2306621272111926
2172048-1376,,YT2306621272111594
2171360-1376,,WNBAA0229035294YQ
2168931-1376,,YT2306621272112664
2171975-1376,,YT2306621272111929
2170592-1376,,YT2306621272112072
2168874-1376,,WNBAA0229035092YQ
2171254-1376,,WNBAA0229035417YQ
2169273-1376,,YT2306621272111939
2168605-1376,,WNBAA0229035304YQ
2172141-1376,,WNBAA0229035100YQ
2169675-1376,,WNBAA0229035330YQ
2170149-1376,,YT2306621272111243
2171643-1376,,WNBAA0229035423YQ
2171196-1376,,YT2306621272111962
2169055-1376,,WNBAA0229035001YQ
2168607-1376,,WNBAA0229035067YQ
2170486-1376,,YT2306621272112672
2169569-1376,,WNBAA0229035255YQ
2168736-1376,,YT2306621272111943
2170695-1376,,YT2306621272111425
2170411-1376,,WNBAA0229035075YQ
2170668-1376,,YT2306621272112679
2136736-1376,,YT2306621272112165
2169500-1376,,WNBAA0229035375YQ
2169076-1376,,YT2306621272111997
2172335-1376,,YT2306621272112191
2171965-1376,,YT2306621272112218
2170854-1376,,WNBAA0229035233YQ
2169915-1376,,WNBAA0229035107YQ
2172040-1376,,YT2306621272111963
2169112-1376,,WNBAA0229034772YQ
2170719-1376,,YT2306621272111981
2160397-1376,,WNBAA0229035446YQ
2169999-1376,,WNBAA0229035596YQ
2071672-1376,,JY2337100131037159
2170613-1376,,YT2306621272111744
2172076-1376,,WNBAA0229035605YQ
2172221-1376,,WNBAA0229035452YQ
2171872-1376,,WNBAA0229034778YQ
2169710-1376,,WNBAA0229035388YQ
2171925-1376,,YT2306621272111729
2170977-1376,,WNBAA0229035120YQ
2171859-1376,,WNBAA0229035133YQ
2172006-1376,,YT2306621272112001
2172054-1376,,WNBAA0229035322YQ
2170883-1376,,YT2306621272112011
2168568-1376,,WNBAA0229035453YQ
2171275-1376,,WNBAA0229034777YQ
2170809-1376,,YT2306621272112009
2172177-1376,,YT2306621272112312
2168595-1376,,YT2306621272112844
2169432-1376,,YT2306621272112015
2170620-1376,,YT2306621272112319
2171519-1376,,YT2306621272112879
2170413-1376,,WNBAA0229035273YQ
2171833-1376,,YT2306621272112014
2172312-1376,,YT2306621272112883
2170510-1376,,WNBAA0229035291YQ
2170845-1376,,YT2306621272112074
2172269-1376,,YT2306621272112355
2171020-1376,,WNBAA0229035465YQ
2172388-1376,,YT2306621272112019
2171168-1376,,YT2306621272111857
2169749-1376,,YT2306621272112080
2170497-1376,,YT2306621272111885
2168976-1376,,WNBAA0229035164YQ
2170867-1376,,YT2306621272112040
2171919-1376,,WNBAA0229035409YQ
2169727-1376,,YT2306621272112926
2168650-1376,,WNBAA0229035299YQ
2172326-1376,,YT2306621272112401
2169905-1376,,WNBAA0229035667YQ
2168933-1376,,YT2306621272111782
2171836-1376,,WNBAA0229035428YQ
2170554-1376,,WNBAA0229035414YQ
2172290-1376,,YT2306621272111930
2170551-1376,,YT2306621272111784
2168712-1376,,YT2306621272112122
2171014-1376,,WNBAA0229035429YQ
2171030-1376,,YT2306621272112938
2170247-1376,,YT2306621272112135
2172845-1376,,WNBAA0229035333YQ
2170404-1376,,WNBAA0229035421YQ
2170085-1376,,WNBAA0229035212YQ
2170837-1376,,YT2306621272112143
2169210-1376,,YT2306621272111949
2171714-1376,,YT2306621272112192
2168899-1376,,YT2306621272112174
2171034-1376,,WNBAA0229035481YQ
2171165-1376,,WNBAA0229035335YQ
2169864-1376,,H00S0A0030495534
2172305-1376,,H00S0A0030495205
2171746-1376,,WNBAA0229035673YQ
2171166-1376,,WNBAA0229034779YQ
2170098-1376,,WNBAA0229035437YQ
2171199-1376,,YT2306621272112178
2170209-1376,,WNBAA0229035319YQ
2169335-1376,,WNBAA0229035441YQ
2170136-1376,,WNBAA0229035320YQ
2170324-1376,,YT2306621272112180
2169680-1376,,WNBAA0229035434YQ
2171871-1376,,WNBAA0229035334YQ
2170865-1376,,WNBAA0229035674YQ
2171287-1376,,WNBAA0229035713YQ
2171576-1376,,YT2306621272112506
2171273-1376,,WNBAA0229035281YQ
2169370-1376,,YT2306621272112260
2169222-1376,,YT2306621272112291
2169719-1376,,YT2306621272113020
2172435-1376,,WNBAA0229035438YQ
2170581-1376,,YT2306621272113029
2171962-1376,,YT2306621272112515
2171332-1376,,WNBAA0229035454YQ
2171006-1376,,YT2306621272112516
2170135-1376,,WNBAA0229035804YQ
2170709-1376,,YT2306621272112274
2169298-1376,,WNBAA0229035497YQ
2172432-1376,,YT2306621272111870
2169080-1376,,WNBAA0229035345YQ
2171190-1376,,YT2306621272112026
2168838-1376,,WNBAA0229035499YQ
2170312-1376,,YT2306621272112027
2171917-1376,,WNBAA0229035725YQ
2172310-1376,,WNBAA0229035151YQ
2169990-1376,,WNBAA0229035509YQ
2171518-1376,,WNBAA0229035287YQ
2172439-1376,,WNBAA0229035404YQ
2171452-1376,,YT2306621272112103
2172362-1376,,WNBAA0229035510YQ
2171821-1376,,YT2306621272115103
2172239-1376,,WNBAA0229035347YQ
2171534-1376,,YT2306621272112599
2168685-1376,,WNBAA0229035156YQ
2168881-1376,,YT2306621272112451
2171214-1376,,YT2306621272112605
2171679-1376,,YT2306621272112639
2172145-1376,,YT2306621272112286
2168955-1376,,WNBAA0229035158YQ
2169787-1376,,WNBAA0229035328YQ
2168957-1376,,WNBAA0229035176YQ
2169871-1376,,YT2306621272113090
2169415-1376,,WNBAA0229035582YQ
2170935-1376,,YT2306621272112344
2172136-1376,,YT2306621272112117
2168748-1376,,YT2306621272112734
2171366-1376,,YT2306621272112394
2170641-1376,,YT2306621272112752
2169244-1376,,WNBAA0229035478YQ
2172262-1376,,WNBAA0229034800YQ
2170285-1376,,YT2306621272113124
2172032-1376,,YT2306621272112839
2171159-1376,,YT2306621272112471
2170774-1376,,YT2306621272113152
2170987-1376,,YT2306621272113184
2169113-1376,,YT2306621272113203
2169791-1376,,WNBAA0229035467YQ
2169636-1376,,WNBAA0229035781YQ
2171259-1376,,WNBAA0229035392YQ
2169322-1376,,WNBAA0229035645YQ
2171113-1376,,YT2306621272112468
2169815-1376,,WNBAA0229035215YQ
2169861-1376,,WNBAA0229035659YQ
2171158-1376,,YT2306621272112570
2169827-1376,,YT2306621272113211
2168600-1376,,WNBAA0229035525YQ
2171627-1376,,WNBAA0229035783YQ
2169774-1376,,WNBAA0229035486YQ
2171349-1376,,YT2306621272145784
2170746-1376,,WNBAA0229035790YQ
2170134-1376,,WNBAA0229035312YQ
2168945-1376,,WNBAA0229035226YQ
2168734-1376,,YT2306621272112116
2172127-1376,,WNBAA0229035354YQ
2168642-1376,,WNBAA0229035663YQ
2171374-1376,,YT2306621272113251
2171671-1376,,YT2306621272112612
2170081-1376,,YT2306621272113257
2169809-1376,,WNBAA0229035554YQ
2171810-1376,,WNBAA0229035491YQ
2169032-1376,,WNBAA0229035242YQ
2170893-1376,,YT2306621272112511
2171505-1376,,YT2306621272113292
2171001-1376,,WNBAA0229035248YQ
2171395-1376,,WNBAA0229035373YQ
2170741-1376,,YT2306621272112633
2171561-1376,,YT2306621272112545
2172342-1376,,YT2306621272112557
2170043-1376,,YT2306621272113305
2170421-1376,,YT2306621272113319
2172015-1376,,YT2306621272112920
2160657-1376,,YT2306621272112924
2164081-1376,,YT2306621272112559
2171952-1376,,WNBAA0229035251YQ
2172257-1376,,WNBAA0229035936YQ
2172036-1376,,WNBAA0229035523YQ
2169829-1376,,YT2306621272113345
2170076-1376,,WNBAA0229035668YQ
2162950-1376,,YT2306621272111972
2169902-1376,,YT2306621272112145
2170556-1376,,YT2306621272112152
2169353-1376,,WNBAA0229035568YQ
2169635-1376,,YT2306621272112969
2168798-1376,,WNBAA0229035259YQ
2169354-1376,,WNBAA0229035570YQ
2168653-1376,,WNBAA0229035435YQ
2170007-1376,,YT2306621272111989
2170871-1376,,YT2306621272112205
2170078-1376,,WNBAA0229035538YQ
2171272-1376,,YT2306621272112974
2169897-1376,,YT2306621272112606
2169302-1376,,YT2306621272112979
2172078-1376,,YT2306621272111998
2169691-1376,,WNBAA0229035719YQ
2170766-1376,,YT2306621272113400
2171183-1376,,WNBAA0229035543YQ
2170792-1376,,YT2306621272112666
2168604-1376,,WNBAA0229035575YQ
2169916-1376,,YT2306621272112221
2171387-1376,,YT2306621272112002
2168679-1376,,WNBAA0229035720YQ
2171175-1376,,YT2306621272113434
2171747-1376,,YT2306621272113466
2169358-1376,,YT2306621272112684
2171767-1376,,YT2306621272112694
2162461-1376,,YT2306621272112615
2169414-1376,,WNBAA0229035269YQ
2171408-1376,,YT2306621272112701
2172344-1376,,YT2306621272113480
2170491-1376,,YT2306621272113050
2171813-1376,,YT2306621272112618
2169652-1376,,WNBAA0229035295YQ
2169703-1376,,YT2306621272113514
2168824-1376,,WNBAA0229035807YQ
2168678-1376,,WNBAA0229035729YQ
2171570-1376,,YT2306621272112732
2170686-1376,,WNBAA0229035411YQ
2171939-1376,,YT2306621272112798
2171046-1376,,YT2306621272145719
2171778-1376,,YT2306621272112836
2170992-1376,,WNBAA0229035449YQ
2171482-1376,,YT2306621272112106
2170466-1376,,YT2306621272113157
2172361-1376,,YT2306621272113539
2172158-1376,,YT2306621272112892
2170544-1376,,YT2306621272112895
2169292-1376,,WNBAA0229036029YQ
2171983-1376,,WNBAA0229036036YQ
2171220-1376,,YT2306621272112167
2171204-1376,,WNBAA0229035398YQ
2171429-1376,,YT2306621272112930
2171729-1376,,YT2306621272115772
2170784-1376,,YT2306621272112279
2168792-1376,,WNBAA0229035558YQ
2169859-1376,,YT2306621272113232
2170406-1376,,YT2306621272113555
2171494-1376,,YT2306621272112629
2169759-1376,,YT2306621272113569
2170908-1376,,YT2306621272112932
2168890-1376,,WNBAA0229035431YQ
2170336-1376,,WNBAA0229035569YQ
2172056-1376,,WNBAA0229035799YQ
2169866-1376,,WNBAA0229035338YQ
2170439-1376,,YT2306621272112213
2170862-1376,,YT2306621272112941
2169886-1376,,YT2306621272113237
2172038-1376,,YT2306621272112947
2170516-1376,,WNBAA0229035678YQ
2169428-1376,,WNBAA0229036046YQ
2172194-1376,,YT2306621272112651
2168585-1376,,WNBAA0229036049YQ
2170760-1376,,YT2306621272112244
2170689-1376,,WNBAA0229035686YQ
2172000-1376,,WNBAA0229035689YQ
2172488-1376,,YT2306621272113246
2170776-1376,,YT2306621272112660
2168857-1376,,WNBAA0229035691YQ
2170699-1376,,WNBAA0229035599YQ
2169301-1376,,YT2306621272113586
2170969-1376,,YT2306621272112307
2168958-1376,,YT2306621272112984
2169401-1376,,WNBAA0229035341YQ
2169645-1376,,YT2306621272112710
2170257-1376,,WNBAA0229035817YQ
2169111-1376,,7.32132E+15
2171497-1376,,WNBAA0229035910YQ
2172220-1376,,YT2306621272112317
2170104-1376,,YT2306621272113267
2171013-1376,,WNBAA0229035692YQ
2171677-1376,,YT2306621272112343
2170570-1376,,YT2306621272112718
2171937-1376,,YT2306621272112359
2170978-1376,,WNBAA0229035912YQ
2169641-1376,,YT2306621272113275
2172440-1376,,WNBAA0229035922YQ
2169232-1376,,YT2306621272112726
2171163-1376,,YT2306621272112367
2170408-1376,,YT2306621272112380
2169817-1376,,YT2306621272113614
2170282-1376,,WNBAA0229036068YQ
2168645-1376,,WNBAA0229035475YQ
2171789-1376,,WNBAA0229035614YQ
2169823-1376,,YT2306621272112794
2170588-1376,,WNBAA0229035802YQ
2169767-1376,,YT2306621272113616
2171248-1376,,YT2306621272112453
2171932-1376,,WNBAA0229035456YQ
2170974-1376,,YT2306621272112497
2171156-1376,,YT2306621272115969
2169862-1376,,WNBAA0229035623YQ
2172185-1376,,YT2306621272112826
2168821-1376,,YT2306621272112352
2169627-1376,,YT2306621272112996
2171522-1376,,YT2306621272113296
2172180-1376,,YT2306621272113630
2170184-1376,,WNBAA0229035629YQ
2170123-1376,,YT2306621272113301
2170376-1376,,YT2306621272112363
2171759-1376,,YT2306621272112387
2169972-1376,,YT2306621272113670
2168950-1376,,WNBAA0229035463YQ
2171372-1376,,WNBAA0229035489YQ
2171453-1376,,WNBAA0229035930YQ
2170458-1376,,JY2337100131037214
2171223-1376,,YT2306621272112878
2170839-1376,,WNBAA0229035711YQ
2171338-1376,,YT2306621272113012
2099137-1376,,YT2306621272113053
2171873-1376,,WNBAA0229035634YQ
2170356-1376,,WNBAA0229035636YQ
2169499-1376,,YT2306621272113064
2171041-1376,,WNBAA0229036079YQ
2169330-1376,,WNBAA0229036081YQ
2170482-1376,,WNBAA0229035498YQ
2168571-1376,,WNBAA0229035500YQ
2171412-1376,,YT2306621272113333
2170643-1376,,YT2306621272113337
2171660-1376,,YT2306621272112492
2170841-1376,,WNBAA0229035506YQ
2170726-1376,,YT2306621272112581
2172096-1376,,WNBAA0229035637YQ
2170357-1376,,WNBAA0229035945YQ
2168789-1376,,YT2306621272113355
2168776-1376,,YT2306621272112595
2171662-1376,,WNBAA0229035655YQ
2170999-1376,,YT2306621272112502
2170779-1376,,YT2306621272113380
2168927-1376,,WNBAA0229035363YQ
2170280-1376,,YT2306621272112527
2172302-1376,,WNBAA0229035361YQ
2168617-1376,,WNBAA0229035552YQ
2171023-1376,,YT2306621272112641
2171513-1376,,WNBAA0229035666YQ
2171721-1376,,WNBAA0229035979YQ
2168686-1376,,YT2306621272113087
2170636-1376,,YT2306621272112942
2170241-1376,,YT2306621272113700
2169236-1376,,WNBAA0229035760YQ
2169458-1376,,WNBAA0229035989YQ
2171986-1376,,JY2337100131037216
2171943-1376,,YT2306621272113738
2170023-1376,,WNBAA0229035374YQ
2169544-1376,,WNBAA0229035992YQ
2170921-1376,,YT2306621272113006
2170725-1376,,WNBAA0229036102YQ
2171186-1376,,YT2306621272113161
2172247-1376,,WNBAA0229036106YQ
2170273-1376,,WNBAA0229035774YQ
2170733-1376,,7.32132E+15
2169343-1376,,WNBAA0229035864YQ
2168912-1376,,WNBAA0229035997YQ
2170803-1376,,YT2306621272112674
2169420-1376,,YT2306621272112572
2169229-1376,,WNBAA0229035778YQ
2171211-1376,,WNBAA0229035530YQ
2169093-1376,,WNBAA0229035594YQ
2170163-1376,,YT2306621272113218
2169014-1376,,WNBAA0229035534YQ
2168636-1376,,WNBAA0229035385YQ
2172122-1376,,YT2306621272112602
2171891-1376,,YT2306621272113499
2170429-1376,,YT2306621272112709
2171371-1376,,WNBAA0229035716YQ
2172267-1376,,YT2306621272112608
2172303-1376,,YT2306621272113228
2171330-1376,,YT2306621272113504
2169966-1376,,YT2306621272112609
2170626-1376,,WNBAA0229035600YQ
1993896-1376,,YT2306621272113234
2171444-1376,,WNBAA0229035366YQ
2170438-1376,,YT2306621272113273
2169287-1376,,WNBAA0229035564YQ
2171854-1376,,YT2306621272112746
2170823-1376,,YT2306621272113755
2171849-1376,,YT2306621272113758
2171049-1376,,YT2306621272112632
2169464-1376,,WNBAA0229036117YQ
2171019-1376,,YT2306621272112638
2170122-1376,,WNBAA0229036013YQ
2170875-1376,,WNBAA0229035609YQ
2172367-1376,,YT2306621272113522
2169704-1376,,YT2306621272112659
2169761-1376,,WNBAA0229035613YQ
2169365-1376,,WNBAA0229036027YQ
2169106-1376,,YT2306621272112692
2170153-1376,,WNBAA0229036122YQ
2171795-1376,,WNBAA0229036039YQ
2169028-1376,,WNBAA0229035617YQ
2171423-1376,,WNBAA0229035915YQ
2169316-1376,,WNBAA0229035851YQ
2172437-1376,,WNBAA0229035815YQ
2169876-1376,,WNBAA0229035871YQ
2169439-1376,,WNBAA0229035791YQ
2170933-1376,,WNBAA0229035918YQ
2030412-1376,,YT2306621272113794
2169369-1376,,WNBAA0229035620YQ
2168864-1376,,WNBAA0229035601YQ
2169221-1376,,YT2306621272113250
2172084-1376,,WNBAA0229035924YQ
2057143-1376,,YT2306621272112817
2172441-1376,,YT2306621272112721
2170120-1376,,YT2306621272112821
2171652-1376,,WNBAA0229035632YQ
2169510-1376,,YT2306621272113299
2169179-1376,,WNBAA0229035909YQ
2169001-1376,,WNBAA0229035606YQ
2171234-1376,,YT2306621272112743
2169514-1376,,YT2306621272113804
2002348-1376,,YT2306621272113269
2171133-1376,,YT2306621272145773
2171850-1376,,WNBAA0229036056YQ
2171442-1376,,WNBAA0229035639YQ
2168674-1376,,WNBAA0229035961YQ
2172456-1376,,YT2306621272112898
2152625-1376,,WNBAA0229035986YQ
2171201-1376,,WNBAA0229035610YQ
2170562-1376,,WNBAA0229035619YQ
2171549-1376,,WNBAA0229035625YQ
2170203-1376,,YT2306621272113806
2170682-1376,,YT2306621272113332
2169770-1376,,YT2306621272113590
2168778-1376,,YT2306621272113431
2170589-1376,,YT2306621272113433
2171280-1376,,YT2306621272113446
2169361-1376,,YT2306621272113596
2172295-1376,,WNBAA0229036124YQ
2170692-1376,,YT2306621272113472
2172025-1376,,YT2306621272113605
2168629-1376,,WNBAA0229035389YQ
2169139-1376,,YT2306621272112832
2169394-1376,,WNBAA0229035943YQ
2169137-1376,,YT2306621272113536
2169938-1376,,YT2306621272112906
2169421-1376,,WNBAA0229036032YQ
2168808-1376,,WNBAA0229035626YQ
2163685-1376,,YT2306621272113559
2170364-1376,,YT2306621272113607
2171935-1376,,WNBAA0229035963YQ
2172464-1376,,YT2306621272113822
2171419-1376,,YT2306621272112886
2171716-1376,,WNBAA0229035835YQ
2170034-1376,,YT2306621272113381
2171153-1376,,YT2306621272113618
2172167-1376,,WNBAA0229036071YQ
2171240-1376,,YT2306621272113827
2169276-1376,,YT2306621272112925
2170704-1376,,WNBAA0229036043YQ
2170740-1376,,WNBAA0229035395YQ
2169381-1376,,WNBAA0229035397YQ
2171573-1376,,YT2306621272113622
2171568-1376,,YT2306621272113571
2169242-1376,,YT2306621272113625
2170630-1376,,WNBAA0229036135YQ
2170338-1376,,YT2306621272112936
2171704-1376,,YT2306621272113384
2171085-1376,,WNBAA0229036147YQ
2172416-1376,,YT2306621272113845
2171066-1376,,YT2306621272113626
2012820-1376,,YT2306621272113867
2172101-1376,,WNBAA0229035650YQ
2171709-1376,,WNBAA0229035849YQ
2171928-1376,,WNBAA0229036075YQ
2171381-1376,,YT2306621272113424
2171350-1376,,YT2306621272113600
2169971-1376,,WNBAA0229036201YQ
2169237-1376,,WNBAA0229035656YQ
2171386-1376,,YT2306621272113876
2170281-1376,,YT2306621272113620
2171624-1376,,WNBAA0229036069YQ
2170454-1376,,YT2306621272113438
2170369-1376,,WNBAA0229035836YQ
2172368-1376,,YT2306621272113673
2171414-1376,,YT2306621272113877
2171042-1376,,YT2306621272112946
2111589-1376,,YT2306621272112952
2169522-1376,,WNBAA0229035400YQ
2171610-1376,,WNBAA0229035675YQ
2172300-1376,,YT2306621272112983
2170701-1376,,WNBAA0229036080YQ
2169391-1376,,WNBAA0229036084YQ
2169161-1376,,WNBAA0229036072YQ
2171956-1376,,YT2306621272113462
2171989-1376,,YT2306621272112988
2169682-1376,,WNBAA0229035855YQ
2172311-1376,,YT2306621272113635
2172114-1376,,YT2306621272113880
2169513-1376,,WNBAA0229035890YQ
2171894-1376,,WNBAA0229035723YQ
2170164-1376,,YT2306621272113680
2170075-1376,,WNBAA0229035857YQ
2171388-1376,,YT2306621272112971
2170430-1376,,YT2306621272113661
2171811-1376,,WNBAA0229035679YQ
2172338-1376,,H00S0A0030495394
2169845-1376,,WNBAA0229036076YQ
2171874-1376,,YT2306621272113486
2170790-1376,,YT2306621272112975
2172443-1376,,WNBAA0229036227YQ
2169128-1376,,WNBAA0229035706YQ
2170384-1376,,WNBAA0229036077YQ
2170700-1376,,WNBAA0229035726YQ
2171516-1376,,YT2306621272113912
2171227-1376,,YT2306621272113687
2168738-1376,,WNBAA0229036228YQ
2170758-1376,,YT2306621272113705
2171328-1376,,YT2306621272113678
2169657-1376,,WNBAA0229035742YQ
2169201-1376,,2.01256E+15
2169580-1376,,YT2306621272113080
2169348-1376,,YT2306621272113714
2159153-1376,,YT2306621272145720
2171496-1376,,YT2306621272113917
2168833-1376,,YT2306621272113519
2170218-1376,,YT2306621272113918
2168994-1376,,WNBAA0229035801YQ
2172224-1376,,YT2306621272113682
2170230-1376,,YT2306621272113102
2163053-1376,,YT2306621272113533
2169016-1376,,WNBAA0229035710YQ
2171544-1376,,YT2306621272113919
2170880-1376,,WNBAA0229036042YQ
2170648-1376,,YT2306621272113720
2168835-1376,,YT2306621272113686
2171521-1376,,WNBAA0229035848YQ
2171801-1376,,YT2306621272113015
2171417-1376,,YT2306621272113721
2170202-1376,,WNBAA0229036087YQ
2171506-1376,,YT2306621272113578
2171139-1376,,WNBAA0229036050YQ
2168924-1376,,YT2306621272113694
2171257-1376,,YT2306621272113107
2169707-1376,,WNBAA0229036097YQ
2169495-1376,,WNBAA0229036055YQ
2169911-1376,,YT2306621272113074
2158984-1376,,WNBAA0229036096YQ
2170670-1376,,YT2306621272113947
2171827-1376,,YT2306621272113163
2172399-1376,,YT2306621272113174
2169737-1376,,WNBAA0229036235YQ
2168602-1376,,WNBAA0229035775YQ
2171045-1376,,WNBAA0229036099YQ
2168892-1376,,YT2306621272113082
2172436-1376,,WNBAA0229035862YQ
2171022-1376,,YT2306621272113591
2171575-1376,,YT2306621272113965
2169172-1376,,YT2306621272113731
2169614-1376,,WNBAA0229035853YQ
2171914-1376,,YT2306621272113224
2168667-1376,,WNBAA0229035816YQ
2169337-1376,,WNBAA0229036245YQ
2171969-1376,,YT2306621272113238
2169269-1376,,WNBAA0229035903YQ
2168863-1376,,WNBAA0229036248YQ
2169248-1376,,YT2306621272113752
2169697-1376,,YT2306621272113735
2172438-1376,,FJ004070885GB
2170170-1376,,YT2306621272113765
2170015-1376,,YT2306621272113594
2169969-1376,,YT2306621272113084
2169738-1376,,WNBAA0229036119YQ
2168756-1376,,WNBAA0229035911YQ
2168569-1376,,YT2306621272113282
2171465-1376,,WNBAA0229036250YQ
2171640-1376,,6.21517E+12
2171315-1376,,WNBAA0229035854YQ
2168872-1376,,WNBAA0229036107YQ
